run_id,baseline error,LogisticRegressionCV
34,0.6666666666666666,"(array([ 1,  6,  7,  8,  9, 10, 13, 14, 15, 18, 19, 20, 21, 22, 23, 24, 26,
       27, 28]), 0.9736842105263158)"
35,0.5789473684210527,"(array([ 6,  7,  9, 10, 11, 15, 19, 20, 21, 22, 23, 24, 26, 27, 28]), 0.9824561403508771)"
36,0.6842105263157895,"(array([ 1,  6,  7,  9, 10, 14, 15, 20, 21, 22, 23, 24, 26, 27, 28]), 0.9649122807017544)"
37,0.6403508771929824,"(array([ 7,  9, 10, 11, 14, 15, 19, 20, 21, 22, 23, 24, 26, 27, 28]), 0.9824561403508771)"
38,0.6929824561403509,"(array([ 7, 10, 20, 21, 24, 27, 28]), 0.9649122807017544)"
39,0.6666666666666666,"(array([ 6,  7,  9, 10, 14, 15, 19, 20, 21, 22, 23, 24, 26, 27, 28]), 0.9473684210526315)"
40,0.6140350877192983,"(array([ 6,  7, 10, 11, 14, 15, 18, 19, 20, 21, 23, 24, 26, 27, 28]), 0.9912280701754386)"
41,0.6052631578947368,"(array([ 7, 10, 20, 21, 24, 27, 28]), 0.9385964912280702)"
42,0.6491228070175439,"(array([ 7, 10, 11, 14, 15, 19, 20, 21, 23, 24, 26, 27, 28]), 0.9824561403508771)"
43,0.631578947368421,"(array([ 0,  1,  2,  3,  6,  7,  9, 10, 11, 13, 14, 15, 19, 20, 21, 22, 23,
       24, 26, 27, 28]), 0.9824561403508771)"
44,0.5789473684210527,"(array([ 6,  7,  9, 10, 11, 14, 15, 19, 20, 21, 23, 24, 26, 27, 28]), 0.9649122807017544)"
45,0.6140350877192983,"(array([ 1,  7,  9, 10, 14, 15, 18, 19, 20, 21, 23, 24, 26, 27, 28]), 0.9736842105263158)"
46,0.6052631578947368,"(array([ 1,  3,  5,  6,  7,  8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20,
       21, 22, 23, 24, 25, 26, 27, 28, 29]), 0.956140350877193)"
47,0.5964912280701754,"(array([ 6,  7,  9, 14, 15, 19, 20, 21, 22, 23, 24, 26, 27, 28]), 0.9122807017543859)"
48,0.5789473684210527,"(array([ 5,  6,  7,  9, 10, 13, 14, 15, 20, 21, 22, 23, 24, 26, 27, 28]), 0.956140350877193)"
49,0.6637168141592921,"(array([ 5,  6,  7,  9, 10, 11, 13, 14, 15, 18, 19, 20, 21, 22, 23, 24, 26,
       27, 28]), 0.9734513274336283)"
