run_id,LNClassifier,RandomForestClassifier,XGBoostClassifier,baseline error
38,"([np.int64(2), np.int64(3)], 1.0)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 1.0)","([np.int64(2), np.int64(3)], 0.9666666666666667)",0.3
39,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.896551724137931)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9310344827586207)","([np.int64(2), np.int64(3)], 0.9655172413793104)",0.2413793103448276
40,"([np.int64(2), np.int64(3)], 0.9)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9333333333333333)","([np.int64(2), np.int64(3)], 0.9333333333333333)",0.3333333333333333
41,"([np.int64(2), np.int64(3)], 0.9)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9666666666666667)","([np.int64(2), np.int64(3)], 1.0)",0.16666666666666666
42,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9310344827586207)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9655172413793104)","([np.int64(2), np.int64(3)], 0.9655172413793104)",0.27586206896551724
43,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9333333333333333)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9666666666666667)","([np.int64(2), np.int64(3)], 0.9666666666666667)",0.23333333333333334
44,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9333333333333333)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9)","([np.int64(2), np.int64(3)], 0.9333333333333333)",0.13333333333333333
45,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9666666666666667)","([np.int64(2), np.int64(3)], 0.9666666666666667)",0.2
46,"([np.int64(2), np.int64(3)], 0.9333333333333333)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9333333333333333)","([np.int64(2), np.int64(3)], 0.9333333333333333)",0.3333333333333333
47,"([np.int64(2), np.int64(3)], 0.9)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.9)","([np.int64(2), np.int64(3)], 0.9333333333333333)",0.23333333333333334
48,"([np.int64(1), np.int64(2), np.int64(3)], 0.9655172413793104)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 0.896551724137931)","([np.int64(2), np.int64(3)], 0.9310344827586207)",0.2413793103448276
49,"([np.int64(2), np.int64(3)], 0.9310344827586207)","([np.int64(0), np.int64(1), np.int64(2), np.int64(3)], 1.0)","([np.int64(2), np.int64(3)], 0.9655172413793104)",0.27586206896551724
