run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
14,"([16, 21, 40, 42], np.float64(23.011313329612285))","([16, 21, 40, 42], np.float64(43.18272969556972))","([21, 40], np.float64(49.174154939292))"
15,"([11, 19, 21, 41], np.float64(21.851791573200384))","([11, 19, 21, 41], np.float64(19.743298217330178))","([], np.float64(59.22786480623604))"
16,"([4, 9, 19, 40], np.float64(23.429889706233254))","([4, 9, 19, 40], np.float64(29.810557024921888))","([], np.float64(54.75751239411362))"
17,"([8, 18, 26, 27], np.float64(26.337681987765407))","([8, 18, 26, 27], np.float64(20.01884522150078))","([], np.float64(67.59073790873549))"
18,"([6, 31, 39, 48], np.float64(24.682680662423227))","([], np.float64(62.037160863275666))","([], np.float64(62.03713890049402))"
19,"([0, 2, 19, 32], np.float64(24.709897550230338))","([0, 2, 19, 32], np.float64(40.75229541393054))","([19, 32], np.float64(51.47986701733168))"
20,"([4, 7, 15, 28], np.float64(23.926315426789653))","([4, 7, 15, 28], np.float64(0.08618174135682975))","([4, 7, 15, 28], np.float64(49.45598043562105))"
21,"([13, 15, 30, 41], np.float64(21.824752736681003))","([13, 15, 30, 41], np.float64(30.866618403623768))","([15, 30], np.float64(45.442303256197185))"
22,"([4, 6, 11, 46], np.float64(21.93381494303506))","([4, 6, 11, 46], np.float64(29.403856688269556))","([4], np.float64(53.18454799803798))"
23,"([0, 6, 31, 42], np.float64(24.172594643179757))","([0, 6, 31, 42], np.float64(40.17648109636816))","([], np.float64(55.51288045934988))"
24,"([1, 8, 14, 37], np.float64(40.171560854930895))","([1, 8, 14, 37], np.float64(0.07306593854501571))","([1, 8, 14, 37], np.float64(47.69545395204391))"
25,"([2, 13, 20, 26], np.float64(24.935278019468292))","([2, 13, 20, 26], np.float64(21.373045531273654))","([2, 13, 20, 26], np.float64(51.87997789310584))"
26,"([25, 38, 47, 48], np.float64(24.108466837580274))","([25, 38, 47, 48], np.float64(35.584198642216954))","([], np.float64(60.649703557940775))"
27,"([6, 9, 19, 44], np.float64(23.11819113466652))","([6, 9, 19, 44], np.float64(0.09370364398771391))","([6, 9, 19, 44], np.float64(34.795456471616426))"
28,"([19, 35, 38, 44], np.float64(22.784284515898186))","([19, 35, 38, 44], np.float64(0.14991631895682228))","([19, 35, 38, 44], np.float64(44.391465885524305))"
29,"([8, 14, 38, 41], np.float64(25.09170960903446))","([], np.float64(56.706825013547))","([14, 41], np.float64(49.09143658733048))"
30,"([20, 21, 34, 35], np.float64(22.44296534027691))","([20, 21, 34, 35], np.float64(28.459134195196675))","([20, 21, 34, 35], np.float64(42.92666381850351))"
31,"([13, 26, 28, 37], np.float64(27.08251892255155))","([13, 26, 28, 37], np.float64(57.819531683970865))","([13, 26, 28, 37], np.float64(52.695898110126876))"
32,"([8, 9, 26, 37], np.float64(24.890890140844697))","([8, 9, 26, 37], np.float64(44.81995610085723))","([8, 9, 26, 37], np.float64(49.076010820645024))"
33,"([5, 23, 44, 45], np.float64(24.123156663434873))","([5, 23, 44, 45], np.float64(32.70953348738031))","([], np.float64(57.096991411220515))"
34,"([2, 11, 21, 24], np.float64(21.97962411568065))","([], np.float64(51.88130166366704))","([2, 11], np.float64(45.24894652094362))"
35,"([7, 30, 47, 49], np.float64(26.721280290548325))","([7, 30, 47, 49], np.float64(0.20210586688232143))","([], np.float64(61.26650883583255))"
36,"([11, 17, 35, 41], np.float64(15.961240731617652))","([11, 17, 35, 41], np.float64(28.401132174006072))","([], np.float64(53.12990331262965))"
37,"([4, 15, 24, 44], np.float64(29.915171652271404))","([15, 24], np.float64(45.195883335390945))","([15, 24], np.float64(43.57406619533745))"
38,"([20, 25, 26, 28], np.float64(22.668017256318336))","([20, 25, 26, 28], np.float64(29.333497619630965))","([], np.float64(58.081205170170406))"
39,"([5, 21, 25, 43], np.float64(21.51067442792506))","([5, 21, 25, 43], np.float64(18.690121655745724))","([5, 21, 25, 43], np.float64(45.573640084680385))"
40,"([21, 29, 33, 35, 44], np.float64(22.832857290872184))","([29, 33, 35, 44], np.float64(0.09191010374239673))","([29, 44], np.float64(48.98094406403892))"
41,"([3, 6, 11, 14], np.float64(23.37704397343986))","([3, 6, 11, 14], np.float64(30.406054302471585))","([], np.float64(58.75307518136295))"
42,"([6, 15, 43, 49], np.float64(22.805128524660272))","([6, 49], np.float64(53.31324308085403))","([], np.float64(55.07190417602735))"
43,"([24, 30, 35, 45], np.float64(23.826359259922153))","([24, 30, 35, 45], np.float64(41.54598383911543))","([], np.float64(55.35883216487066))"
44,"([16, 22, 38, 46], np.float64(30.46171498907614))","([16, 22, 38, 46], np.float64(48.210491221205686))","([], np.float64(60.41720119247356))"
45,"([8, 19, 26, 45], np.float64(23.59360774936468))","([8, 19, 26, 45], np.float64(23.93564328597164))","([26, 45], np.float64(50.8019261185261))"
46,"([0, 10, 15, 16], np.float64(24.020483160000584))","([0, 10, 15, 16], np.float64(24.678420920836324))","([10, 15], np.float64(55.4245302478788))"
47,"([1, 10, 13, 48], np.float64(23.67574988226232))","([10, 48], np.float64(51.846333958716144))","([], np.float64(59.02792379334867))"
48,"([0, 20, 24, 42], np.float64(23.184091764119433))","([0, 20, 24, 42], np.float64(31.243975674796886))","([0, 24], np.float64(54.86485356149732))"
49,"([0, 21, 26, 30], np.float64(22.938750113899122))","([0, 21, 26, 30], np.float64(42.06677394923014))","([0, 21, 26, 30], np.float64(48.918264867004545))"
