run_id,baseline error,LogisticRegressionCV
24,0.75,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8691588785046729)"
25,0.7686915887850467,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8901869158878505)"
26,0.7757009345794392,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8598130841121495)"
27,0.7336448598130841,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8574766355140186)"
28,0.7289719626168224,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  9, 11, 12, 13, 14, 15, 16, 17, 18,
       19, 20, 21, 22]), 0.8457943925233645)"
29,0.7476635514018691,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 16, 17, 18,
       19, 20, 21, 22]), 0.8574766355140186)"
30,0.7429906542056075,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.866822429906542)"
31,0.735981308411215,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8644859813084113)"
32,0.7663551401869159,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.883177570093458)"
33,0.7570093457943925,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8714953271028038)"
34,0.7873831775700935,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8878504672897196)"
35,0.7336448598130841,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 16, 18, 19,
       20, 21, 22]), 0.8504672897196262)"
36,0.7850467289719626,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8504672897196262)"
37,0.764018691588785,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8785046728971962)"
38,0.7570093457943925,"(array([ 0,  2,  3,  4,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17, 18, 19,
       20, 22]), 0.8457943925233645)"
39,0.7166276346604216,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 16, 17, 18,
       19, 20, 21, 22]), 0.8688524590163934)"
40,0.764018691588785,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8411214953271028)"
41,0.7546728971962616,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 18,
       19, 20, 22]), 0.8621495327102804)"
42,0.7377049180327869,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8430913348946136)"
43,0.7429906542056075,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.852803738317757)"
44,0.7476635514018691,"(array([ 0,  2,  3,  4,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 18, 19, 20,
       21, 22]), 0.8504672897196262)"
45,0.7219626168224299,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.866822429906542)"
46,0.7476635514018691,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8551401869158879)"
47,0.7266355140186916,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8200934579439252)"
48,0.7570093457943925,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8738317757009346)"
49,0.747072599531616,"(array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 15, 16, 17,
       18, 19, 20, 21, 22]), 0.8571428571428571)"
