run_id,baseline error,LogisticRegressionCV
0,0.6008403361344538,"(array([0, 1, 2, 3, 5, 6]), 0.8235294117647058)"
1,0.6218487394957983,"(array([0, 1, 2, 3, 4, 5, 6]), 0.773109243697479)"
2,0.5654008438818565,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7890295358649789)"
3,0.592436974789916,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8277310924369747)"
4,0.5672268907563025,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7941176470588235)"
5,0.5738396624472574,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7679324894514767)"
6,0.5822784810126582,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7510548523206751)"
7,0.6470588235294118,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8151260504201681)"
8,0.5822784810126582,"(array([0, 1, 2, 3, 6]), 0.7552742616033755)"
9,0.634453781512605,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7647058823529411)"
10,0.6386554621848739,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8235294117647058)"
11,0.5527426160337553,"(array([0, 1, 2]), 0.7679324894514767)"
12,0.6176470588235294,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8025210084033614)"
13,0.5966386554621849,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8109243697478992)"
14,0.592436974789916,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7899159663865546)"
15,0.6118143459915611,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8227848101265823)"
16,0.620253164556962,"(array([0, 1, 2, 3, 4, 5]), 0.7890295358649789)"
17,0.5798319327731093,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7899159663865546)"
18,0.5714285714285714,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7563025210084033)"
19,0.5840336134453782,"(array([0, 1, 2, 3, 4, 5, 6]), 0.773109243697479)"
20,0.5949367088607594,"(array([0, 1, 2, 3, 5, 6]), 0.810126582278481)"
21,0.5588235294117647,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8025210084033614)"
22,0.6176470588235294,"(array([0, 1, 2, 3, 4, 5, 6]), 0.819327731092437)"
23,0.592436974789916,"(array([0, 1, 2, 3, 5, 6]), 0.8025210084033614)"
24,0.5336134453781513,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8025210084033614)"
25,0.5840336134453782,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7773109243697479)"
26,0.6118143459915611,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7637130801687764)"
27,0.5527426160337553,"(array([0, 1, 2, 3, 4, 5, 6]), 0.810126582278481)"
28,0.6118143459915611,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7848101265822784)"
29,0.5882352941176471,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7941176470588235)"
30,0.6050420168067226,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8235294117647058)"
31,0.6118143459915611,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8143459915611815)"
32,0.5462184873949579,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8067226890756303)"
33,0.6244725738396625,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7890295358649789)"
34,0.6244725738396625,"(array([0, 1, 2, 3, 4, 6]), 0.7721518987341772)"
35,0.5991561181434599,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7679324894514767)"
36,0.6033755274261603,"(array([0, 1, 2, 3, 5]), 0.7848101265822784)"
37,0.6286919831223629,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7932489451476793)"
38,0.5756302521008403,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7647058823529411)"
39,0.6075949367088608,"(array([0, 1, 2, 5, 6]), 0.8396624472573839)"
40,0.5756302521008403,"(array([0, 1, 2, 3, 4, 5, 6]), 0.773109243697479)"
41,0.5756302521008403,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7983193277310925)"
42,0.5840336134453782,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7983193277310925)"
43,0.6218487394957983,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7857142857142857)"
44,0.592436974789916,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8025210084033614)"
45,0.5966386554621849,"(array([0, 1, 2, 3, 4, 6]), 0.8445378151260504)"
46,0.6218487394957983,"(array([0, 1, 2, 3, 5, 6]), 0.7647058823529411)"
47,0.5630252100840336,"(array([0, 1, 2, 3, 4, 5, 6]), 0.7899159663865546)"
48,0.5714285714285714,"(array([0, 1, 2, 3, 4, 5, 6]), 0.819327731092437)"
49,0.6050420168067226,"(array([0, 1, 2, 3, 4, 5, 6]), 0.8151260504201681)"
