run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
22,"([4, 6, 11, 46], np.float64(23.57059555560493))","([4, 6, 11, 46], np.float64(0.44780613682751946))","([4, 6, 11, 46], np.float64(36.91078661544574))"
23,"([0, 6, 31, 42], np.float64(15.928313753695827))","([0, 6, 31, 42], np.float64(33.48668754494295))","([0, 31], np.float64(46.39241636776173))"
24,"([1, 8, 14, 37], np.float64(22.71007204095822))","([1, 8, 14, 37], np.float64(18.381640871756993))","([1, 8, 14, 37], np.float64(44.19619999163435))"
25,"([2, 13, 20, 26], np.float64(24.940709198597855))","([2, 13, 20, 26], np.float64(45.4879867358627))","([2, 13], np.float64(55.94450268178823))"
26,"([25, 38, 47, 48], np.float64(22.821999316916955))","([25, 38, 47, 48], np.float64(24.45573339254007))","([], np.float64(60.64907866811575))"
27,"([6, 9, 19, 44], np.float64(23.116693858971686))","([6, 9, 19, 44], np.float64(19.532741740666573))","([], np.float64(52.53992630023254))"
28,"([19, 35, 38, 44], np.float64(23.331643761939432))","([19, 35], np.float64(52.774320157848024))","([19, 35], np.float64(44.50713992957925))"
29,"([8, 14, 38, 41], np.float64(23.95018410068214))","([], np.float64(56.70692860946771))","([], np.float64(56.706928631930744))"
30,"([20, 21, 34, 35], np.float64(21.83986165784502))","([20, 21, 34, 35], np.float64(28.85918110040564))","([21, 35], np.float64(47.53805226784114))"
31,"([13, 26, 28, 37], np.float64(26.031199376392895))","([13, 26, 28, 37], np.float64(26.69619981129038))","([13, 26, 28, 37], np.float64(61.34976527713718))"
32,"([8, 9, 26, 37], np.float64(23.814019494128992))","([8, 9, 26, 37], np.float64(33.77727738997554))","([], np.float64(62.13835225487144))"
33,"([5, 18, 23, 44, 45], np.float64(24.00416556891956))","([5, 23, 44, 45], np.float64(31.511219059251907))","([], np.float64(57.105826879533865))"
34,"([2, 11, 21, 24], np.float64(21.822002709881442))","([2, 11, 21, 24], np.float64(38.32054468833446))","([], np.float64(51.88763941264313))"
35,"([7, 30, 47, 49], np.float64(25.455024259101403))","([7, 30, 47, 49], np.float64(34.281248232149615))","([], np.float64(61.26801194041978))"
36,"([11, 17, 35, 41], np.float64(22.473801020630304))","([11, 17, 35, 41], np.float64(0.10214628347160189))","([11, 41], np.float64(45.74598967639606))"
37,"([4, 15, 24, 44], np.float64(23.677225333068936))","([4, 15, 24, 44], np.float64(16.631726696704334))","([15, 24], np.float64(43.45567832695376))"
38,"([20, 25, 26, 28], np.float64(23.180418157243306))","([20, 25, 26, 28], np.float64(0.08439535087419682))","([], np.float64(58.076731230958366))"
39,"([5, 21, 25, 43], np.float64(21.508432174331567))","([5, 21, 25, 43], np.float64(43.39999019629895))","([], np.float64(60.82957407564))"
40,"([29, 33, 35, 44], np.float64(37.173843620947316))","([29, 33, 35, 44], np.float64(20.08660486839652))","([], np.float64(54.023016103696385))"
41,"([3, 6, 11, 14], np.float64(22.140814933301446))","([3, 6, 11, 14], np.float64(23.076428046764462))","([3, 6, 11, 14], np.float64(35.188482691969696))"
42,"([6, 15, 43, 49], np.float64(22.44640966943088))","([6, 15, 43, 49], np.float64(38.75070210295022))","([15, 43], np.float64(46.10304170634663))"
43,"([24, 30, 35, 45], np.float64(23.787871668829634))","([24, 30, 35, 45], np.float64(0.531199677151373))","([], np.float64(55.36927424298229))"
44,"([16, 22, 38, 46], np.float64(23.88369667318398))","([16, 22, 38, 46], np.float64(46.52529640142807))","([], np.float64(60.41192360593422))"
45,"([8, 19, 26, 45], np.float64(23.740157392334716))","([8, 19, 26, 45], np.float64(0.11303137072711061))","([8, 19], np.float64(54.051649156170605))"
46,"([0, 10, 15, 16], np.float64(22.996634688157947))","([0, 10, 15, 16], np.float64(22.59795305216867))","([10, 15], np.float64(55.35441997843159))"
47,"([1, 10, 13, 48], np.float64(24.811509216928638))","([1, 10, 13, 48], np.float64(0.4800951130710216))","([1, 13], np.float64(54.210738996211205))"
48,"([0, 20, 24, 42], np.float64(41.100448819087205))","([0, 20, 24, 42], np.float64(24.026460017815722))","([], np.float64(62.26620297676824))"
49,"([0, 21, 26, 30], np.float64(30.200211274795446))","([0, 21, 26, 30], np.float64(40.07434920291383))","([], np.float64(55.187718517049795))"
