run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
25,"([2, 13, 20, 26], np.float64(24.45702832010782))","([2, 13, 20, 26], np.float64(0.09100926165420785))","([], np.float64(62.350665426917764))"
26,"([1, 25, 38, 47, 48], np.float64(47.35378570277759))","([25, 38, 47, 48], np.float64(23.165229024476137))","([25, 48], np.float64(56.69868668100667))"
27,"([6, 9, 19, 44], np.float64(23.603224380397428))","([6, 9, 19, 44], np.float64(23.825107058804438))","([6, 19], np.float64(49.76559120555669))"
28,"([19, 35, 38, 44], np.float64(23.1211605457955))","([19, 35, 38, 44], np.float64(26.090671017765995))","([19, 35, 38, 44], np.float64(37.601164585417735))"
29,"([8, 14, 38, 41], np.float64(24.641190945741933))","([8, 14, 38, 41], np.float64(40.91311514686118))","([8, 14, 38, 41], np.float64(39.073172732978435))"
30,"([20, 21, 34, 35, 36], np.float64(38.03704663180948))","([20, 21, 34, 35], np.float64(0.02547500847806407))","([20, 21, 34, 35], np.float64(35.32051470259481))"
31,"([13, 26, 28, 37], np.float64(25.816207922037822))","([13, 26, 28, 37], np.float64(0.19832324351235525))","([13, 26, 28, 37], np.float64(51.28000372909469))"
32,"([8, 9, 26, 37], np.float64(23.795631827522456))","([8, 37], np.float64(59.26602601257769))","([8, 9, 26, 37], np.float64(45.48020776872936))"
33,"([5, 23, 44, 45], np.float64(0.020821190150992534))","([5, 23, 44, 45], np.float64(0.1700274219741402))","([5, 23, 44, 45], np.float64(0.16466461985043743))"
34,"([2, 11, 21, 24], np.float64(27.747683075037283))","([], np.float64(51.89990493122702))","([2, 11, 21, 24], np.float64(38.97277502495069))"
35,"([7, 30, 47, 49], np.float64(34.63225050368405))","([7, 30, 47, 49], np.float64(44.1722851144737))","([7, 30, 47, 49], np.float64(32.17031072813226))"
36,"([11, 17, 35, 41], np.float64(22.242651311210967))","([11, 17, 35, 41], np.float64(0.15695601423614475))","([11, 17, 35, 41], np.float64(42.66662977962104))"
37,"([4, 15, 24, 44], np.float64(23.25547906864575))","([4, 15, 24, 44], np.float64(18.45697342129601))","([15, 24], np.float64(48.71975261103216))"
38,"([20, 25, 26, 28], np.float64(22.46157544473034))","([20, 25, 26, 28], np.float64(6.569714376267052))","([20, 28], np.float64(47.92978145834408))"
39,"([5, 21, 25, 43], np.float64(21.068642498681058))","([5, 21, 25, 43], np.float64(0.0599670500738892))","([5, 21, 25, 43], np.float64(39.88729181116905))"
40,"([9, 29, 33, 35, 44], np.float64(22.6326615856279))","([29, 33, 35, 44], np.float64(0.03879448198333074))","([29, 33, 35, 44], np.float64(31.75955307603575))"
41,"([3, 6, 11, 14, 39], np.float64(22.16344509457164))","([3, 6, 11, 14], np.float64(0.052569703546482056))","([3, 6, 11, 14], np.float64(42.30252772444523))"
42,"([6, 15, 43, 49], np.float64(29.43347956356132))","([15, 43], np.float64(47.06714555829646))","([6, 49], np.float64(49.906133082660666))"
43,"([24, 30, 35, 45], np.float64(22.27192625755885))","([24, 30, 35, 45], np.float64(0.05014785240826866))","([24, 30, 35, 45], np.float64(46.154205223170834))"
44,"([16, 22, 38, 46], np.float64(23.099847828820224))","([16, 22, 38, 46], np.float64(0.2756381820291015))","([16, 22, 38, 46], np.float64(44.21199356107648))"
45,"([8, 19, 26, 45], np.float64(23.99494854987584))","([8, 19, 26, 45], np.float64(0.11396445999970636))","([8, 19, 26, 45], np.float64(30.714328446964267))"
46,"([0, 10, 15, 16], np.float64(0.250641871418112))","([0, 10, 15, 16], np.float64(0.303676695408804))","([0, 10, 15, 16], np.float64(35.41888051686695))"
47,"([1, 10, 13, 48], np.float64(23.234743370273687))","([1, 10, 13, 48], np.float64(0.10737480606475001))","([1, 10, 13, 48], np.float64(0.2504243627755424))"
48,"([0, 20, 24, 42], np.float64(30.131540142346157))","([0, 20, 24, 42], np.float64(17.438476018363588))","([0, 20, 24, 42], np.float64(38.206680991094615))"
49,"([0, 21, 26, 30], np.float64(22.911146388047165))","([0, 21, 26, 30], np.float64(39.63430046509603))","([0, 21, 26, 30], np.float64(41.99518103105639))"
