run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
34,"([2, 11, 21, 24], np.float64(21.088535973008774))","([2, 11, 21, 24], np.float64(36.44060755833188))","([2, 11], np.float64(48.90942135647681))"
35,"([7, 30, 47, 49], np.float64(26.557802435508144))","([7, 30, 47, 49], np.float64(28.172007283919587))","([], np.float64(61.235986951521106))"
36,"([11, 17, 35, 41], np.float64(23.054439524051936))","([11, 17, 35, 41], np.float64(37.081032865246314))","([], np.float64(53.048667176436865))"
37,"([4, 15, 24, 44], np.float64(22.94930542323157))","([4, 15, 24, 44], np.float64(24.102706532920166))","([4, 15, 24, 44], np.float64(40.6338489823515))"
38,"([20, 25, 26, 28], np.float64(30.033122684279984))","([20, 25, 26, 28], np.float64(0.09625645751086907))","([], np.float64(58.075550551217134))"
39,"([5, 21, 25, 43], np.float64(22.189490192094517))","([5, 21, 25, 43], np.float64(26.54099721275254))","([], np.float64(60.8212201014869))"
40,"([29, 33, 35, 44], np.float64(15.075737716518477))","([29, 33, 35, 44], np.float64(31.40180408861055))","([29, 33, 35, 44], np.float64(42.78741912714041))"
41,"([3, 6, 11, 14], np.float64(22.25091578260759))","([3, 6, 11, 14], np.float64(0.2881021300148749))","([3, 6, 11, 14], np.float64(42.686901201033))"
42,"([6, 15, 43, 49], np.float64(22.014718415490517))","([6, 15, 43, 49], np.float64(40.18585985974671))","([], np.float64(55.08635354457906))"
43,"([24, 30, 35, 45], np.float64(23.71625022105733))","([24, 30, 35, 45], np.float64(20.170616556390826))","([24, 30, 35, 45], np.float64(0.2091686292481033))"
44,"([16, 22, 38, 46], np.float64(23.309138796810245))","([16, 22, 38, 46], np.float64(0.2667710070094921))","([], np.float64(60.41544271764864))"
45,"([8, 19, 26, 45], np.float64(23.634217516724878))","([8, 19], np.float64(54.325171193832944))","([8, 19], np.float64(53.70772026715363))"
46,"([0, 10, 15, 16], np.float64(16.183326290155353))","([0, 10, 15, 16], np.float64(0.14656737026634262))","([10, 15], np.float64(57.47617203395029))"
47,"([1, 10, 13, 48], np.float64(24.091342788485203))","([10, 48], np.float64(52.68856028877309))","([], np.float64(58.997006664416546))"
48,"([0, 20, 24, 42], np.float64(29.28557558651951))","([0, 20, 24, 42], np.float64(41.71918593814416))","([0, 20, 24, 42], np.float64(41.78981035919585))"
49,"([0, 21, 26, 30], np.float64(22.987543820742403))","([0, 21, 26, 30], np.float64(27.836257325651342))","([0, 21, 26, 30], np.float64(39.452144056617925))"
